id,title,genres,overview,popularity,release_date,tagline,cast,crew,keywords,vote_average,vote_count
343112.0,Man Vs.,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]","As host of his own hit TV series, 'MAN VS', Doug Woods is forced to fend for himself for five days in remote locations with no crew, food, or water, only the cameras he carries on his back to film his experiences. Doug's in the remote woods for a routine episode, until he's awoken by an earth-shaking crash. Things get weirder as it becomes clear Doug isn't alone. Someone or something is watching him.",0.494847,2015-06-02,5 days surviving in the wild. This time he might not be alone.,"[{'cast_id': 1, 'character': 'Doug Woods', 'credit_id': '55702fe9925141086c001d8a', 'gender': 2, 'id': 1217648, 'name': 'Chris Diamantopoulos', 'order': 0, 'profile_path': '/t1jxWnGMkCTJ8kpvxdHlxNhlBt5.jpg'}, {'cast_id': 13, 'character': 'Holly Woods', 'credit_id': '570dd49c92514102c7000432', 'gender': 0, 'id': 1605023, 'name': 'Chloe Bradt', 'order': 1, 'profile_path': 'None'}, {'cast_id': 14, 'character': 'Bill', 'credit_id': '570dd4b2c3a3680a2a00110a', 'gender': 2, 'id': 63857, 'name': 'Michael Cram', 'order': 2, 'profile_path': '/2aLz9UGaMEvtCxMuFWJfWSWLNh2.jpg'}, {'cast_id': 15, 'character': 'Angie', 'credit_id': '570dd4bdc3a3680a3300141f', 'gender': 0, 'id': 1605024, 'name': 'Kelly Fanson', 'order': 3, 'profile_path': 'None'}, {'cast_id': 16, 'character': 'Reporter', 'credit_id': '570dd4c9c3a3680a33001425', 'gender': 0, 'id': 1469496, 'name': 'Sam Kalilieh', 'order': 4, 'profile_path': 'None'}, {'cast_id': 17, 'character': 'Duncan', 'credit_id': '570dd4d5c3a3680a350013a2', 'gender': 0, 'id': 1243170, 'name': 'Alex Karzis', 'order': 5, 'profile_path': 'None'}, {'cast_id': 22, 'character': 'Terry Woods', 'credit_id': '59b0e0ac9251410765082c9f', 'gender': 0, 'id': 1240157, 'name': 'Drew Nelson', 'order': 6, 'profile_path': '/i4jFLFq6IIOfvXUT35QubxSn8zR.jpg'}, {'cast_id': 18, 'character': 'The Creature', 'credit_id': '570dd4e0c3a3680a33001429', 'gender': 0, 'id': 1605025, 'name': 'Constantine Meglis', 'order': 7, 'profile_path': 'None'}, {'cast_id': 20, 'character': 'Jo Woods', 'credit_id': '570dd50192514124e3001267', 'gender': 0, 'id': 1605026, 'name': 'Kate Ziegler', 'order': 8, 'profile_path': 'None'}]","[{'credit_id': '5570314d92514142620012c0', 'department': 'Writing', 'gender': 2, 'id': 78464, 'job': 'Screenplay', 'name': 'Thomas Michael', 'profile_path': 'None'}, {'credit_id': '55703319c3a3681059001efd', 'department': 'Editing', 'gender': 2, 'id': 81624, 'job': 'Editor', 'name': 'Jay Baker', 'profile_path': 'None'}, {'credit_id': '5570330492514140ca0012e4', 'department': 'Camera', 'gender': 2, 'id': 90690, 'job': 'Director of Photography', 'name': 'Miroslaw Baszak', 'profile_path': 'None'}, {'credit_id': '55703338c3a3681073002083', 'department': 'Production', 'gender': 2, 'id': 124321, 'job': 'Producer', 'name': 'Nicholas Tabarrok', 'profile_path': 'None'}, {'credit_id': '570dd488c3a3680a3300141a', 'department': 'Directing', 'gender': 2, 'id': 586116, 'job': 'Director', 'name': 'Adam Massey', 'profile_path': 'None'}, {'credit_id': '557031289251413217001c78', 'department': 'Writing', 'gender': 2, 'id': 586116, 'job': 'Writer', 'name': 'Adam Massey', 'profile_path': 'None'}, {'credit_id': '55703167c3a3681071001fdf', 'department': 'Writing', 'gender': 2, 'id': 586116, 'job': 'Screenstory', 'name': 'Adam Massey', 'profile_path': 'None'}, {'credit_id': '5570336c9251410872001fe6', 'department': 'Art', 'gender': 0, 'id': 1473836, 'job': 'Art Direction', 'name': 'Len Rydhal', 'profile_path': 'None'}, {'credit_id': '564d1dc8c3a368602b00872c', 'department': 'Production', 'gender': 0, 'id': 1538128, 'job': 'Casting', 'name': 'Steve Mann', 'profile_path': 'None'}, {'credit_id': '595b7976925141222b0381e5', 'department': 'Sound', 'gender': 2, 'id': 1844480, 'job': 'Original Music Composer', 'name': 'John Rowley', 'profile_path': '/wrAnk5SjpiAzeGLMHhh8FKfsKsp.jpg'}]",[],5.4,12.0
15803.0,Multi-Facial,"[{'id': 18, 'name': 'Drama'}]","Through a series of auditions, a young actor in New York City struggles with his identity.",1.099681,1995-01-01,"Not too light, Not too Dark","[{'cast_id': 8, 'character': 'Mike', 'credit_id': '52fe467f9251416c7507a1f5', 'gender': 2, 'id': 12835, 'name': 'Vin Diesel', 'order': 0, 'profile_path': '/7rwSXluNWZAluYMOEWBxkPmckES.jpg'}, {'cast_id': 9, 'character': 'Lewis', 'credit_id': '52fe467f9251416c7507a1f9', 'gender': 0, 'id': 553460, 'name': 'Lewis Steidl', 'order': 1, 'profile_path': 'None'}, {'cast_id': 10, 'character': 'Wendy', 'credit_id': '52fe467f9251416c7507a1fd', 'gender': 0, 'id': 553461, 'name': 'Cara Gaffen', 'order': 2, 'profile_path': 'None'}, {'cast_id': 11, 'character': 'Ivan', 'credit_id': '52fe467f9251416c7507a201', 'gender': 0, 'id': 553462, 'name': 'Phillip Jones', 'order': 3, 'profile_path': 'None'}, {'cast_id': 12, 'character': 'Greg Thomas', 'credit_id': '52fe467f9251416c7507a205', 'gender': 0, 'id': 553463, 'name': 'Ivan Jordain', 'order': 4, 'profile_path': 'None'}, {'cast_id': 13, 'character': 'Chico', 'credit_id': '52fe467f9251416c7507a209', 'gender': 0, 'id': 84064, 'name': 'F. Valentino Morales', 'order': 5, 'profile_path': '/w85eCnNP0VgmfV5NWyq2SvRGi2y.jpg'}, {'cast_id': 14, 'character': 'Rivera', 'credit_id': '52fe467f9251416c7507a20d', 'gender': 0, 'id': 553464, 'name': 'Erik Stephen', 'order': 6, 'profile_path': 'None'}, {'cast_id': 15, 'character': 'Yvette', 'credit_id': '52fe467f9251416c7507a211', 'gender': 0, 'id': 553465, 'name': 'Ruth Otero', 'order': 7, 'profile_path': 'None'}, {'cast_id': 16, 'character': 'Pat', 'credit_id': '52fe467f9251416c7507a215', 'gender': 0, 'id': 176688, 'name': 'Kalimi Baxter', 'order': 8, 'profile_path': 'None'}, {'cast_id': 17, 'character': 'Alton', 'credit_id': '52fe467f9251416c7507a219', 'gender': 0, 'id': 553466, 'name': 'David Rainey', 'order': 9, 'profile_path': 'None'}, {'cast_id': 18, 'character': 'Assistant', 'credit_id': '52fe467f9251416c7507a21d', 'gender': 0, 'id': 553467, 'name': 'August Roc', 'order': 10, 'profile_path': 'None'}, {'cast_id': 19, 'character': 'Misty', 'credit_id': '52fe467f9251416c7507a221', 'gender': 0, 'id': 553468, 'name': 'Emilie Daveyac', 'order': 11, 'profile_path': 'None'}, {'cast_id': 20, 'character': 'Silver', 'credit_id': '52fe467f9251416c7507a225', 'gender': 1, 'id': 181324, 'name': 'Colette Duvall', 'order': 12, 'profile_path': 'None'}, {'cast_id': 21, 'character': 'Rogers', 'credit_id': '52fe467f9251416c7507a229', 'gender': 0, 'id': 553469, 'name': 'Barry Burns', 'order': 13, 'profile_path': 'None'}, {'cast_id': 22, 'character': 'Kate', 'credit_id': '52fe467f9251416c7507a22d', 'gender': 0, 'id': 553470, 'name': 'Cheryl Adam', 'order': 14, 'profile_path': 'None'}, {'cast_id': 23, 'character': 'Bob', 'credit_id': '52fe467f9251416c7507a231', 'gender': 0, 'id': 553471, 'name': 'Richard Width', 'order': 15, 'profile_path': 'None'}, {'cast_id': 24, 'character': 'Waitress', 'credit_id': '52fe467f9251416c7507a235', 'gender': 0, 'id': 553472, 'name': 'Nancy Alison', 'order': 16, 'profile_path': 'None'}]","[{'credit_id': '52fe467e9251416c7507a1cd', 'department': 'Directing', 'gender': 2, 'id': 12835, 'job': 'Director', 'name': 'Vin Diesel', 'profile_path': '/7rwSXluNWZAluYMOEWBxkPmckES.jpg'}, {'credit_id': '52fe467e9251416c7507a1d3', 'department': 'Writing', 'gender': 2, 'id': 12835, 'job': 'Writer', 'name': 'Vin Diesel', 'profile_path': '/7rwSXluNWZAluYMOEWBxkPmckES.jpg'}, {'credit_id': '52fe467e9251416c7507a1d9', 'department': 'Production', 'gender': 2, 'id': 12835, 'job': 'Producer', 'name': 'Vin Diesel', 'profile_path': '/7rwSXluNWZAluYMOEWBxkPmckES.jpg'}, {'credit_id': '52fe467e9251416c7507a1df', 'department': 'Production', 'gender': 0, 'id': 553456, 'job': 'Line Producer', 'name': 'Lydia Sugarman', 'profile_path': 'None'}, {'credit_id': '52fe467e9251416c7507a1e5', 'department': 'Crew', 'gender': 0, 'id': 553457, 'job': 'Cinematography', 'name': 'Ted Sappington', 'profile_path': 'None'}, {'credit_id': '52fe467e9251416c7507a1eb', 'department': 'Editing', 'gender': 0, 'id': 553458, 'job': 'Editor', 'name': 'Kenna Doeringer', 'profile_path': 'None'}, {'credit_id': '52fe467f9251416c7507a1f1', 'department': 'Art', 'gender': 0, 'id': 553459, 'job': 'Art Direction', 'name': 'Amber Alliger', 'profile_path': 'None'}]",[],5.9,7.0
113217.0,Out of Sync,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]","Roger Deacon, a down-and-out record producer, is given the job of making a singing star out of an industry mogul's girlfriend, an attractive but talentless starlet. He discovers a housewife with a powerful singing voice and decides to secretly use her to lip sync the other woman's voice for record recordings as a path to fame for her and him.",0.301324,2000-07-12,What you see isn't necessarily what you hear.,"[{'cast_id': 6, 'character': 'Maggie Stanley', 'credit_id': '52fe4b30c3a36847f81f6f37', 'gender': 1, 'id': 26009, 'name': ""Gail O\\'Grady"", 'order': 0, 'profile_path': '/e2moRkIxkuZXZDHFbbocKvA5SUR.jpg'}, {'cast_id': 7, 'character': 'Roger Deacon', 'credit_id': '52fe4b30c3a36847f81f6f3b', 'gender': 2, 'id': 12978, 'name': 'Peter Outerbridge', 'order': 1, 'profile_path': '/a3OpOcxpBWi30MsgFTYLsWFwFoV.jpg'}, {'cast_id': 8, 'character': 'Lowell Levitt', 'credit_id': '52fe4b30c3a36847f81f6f3f', 'gender': 2, 'id': 126877, 'name': 'Stewart Bick', 'order': 2, 'profile_path': 'None'}, {'cast_id': 9, 'character': 'Sidney Golden', 'credit_id': '52fe4b30c3a36847f81f6f43', 'gender': 2, 'id': 108890, 'name': 'Harvey Atkin', 'order': 3, 'profile_path': '/nH8qRU3GHTsTzOZnokPDpY5ko2B.jpg'}, {'cast_id': 11, 'character': 'Skeesix', 'credit_id': '52fe4b30c3a36847f81f6f4b', 'gender': 2, 'id': 166430, 'name': 'Richard Chevolleau', 'order': 5, 'profile_path': '/dZtEuLUk9dEVs2aoNFmcvuF7ORT.jpg'}, {'cast_id': 12, 'character': 'Buddo', 'credit_id': '5460d56dc3a36865fb00142c', 'gender': 0, 'id': 1212571, 'name': 'Jerry Ciccoritti', 'order': 6, 'profile_path': 'None'}, {'cast_id': 13, 'character': 'Sunni', 'credit_id': '5460d584c3a3680b5d0030fd', 'gender': 1, 'id': 56152, 'name': 'Kari Wuhrer', 'order': 7, 'profile_path': '/2WmKU8E0lMmdBcC7F9iLLz7S2Qc.jpg'}, {'cast_id': 14, 'character': 'Josh', 'credit_id': '5460d591c3a36865fb001430', 'gender': 0, 'id': 1384173, 'name': 'Ryan Dennis', 'order': 8, 'profile_path': 'None'}, {'cast_id': 15, 'character': 'Stan', 'credit_id': '5460d5a00e0a262ca2002d76', 'gender': 0, 'id': 17645, 'name': 'Jonathan Whittaker', 'order': 9, 'profile_path': '/dST9iLc2THBL4onErxrAo9XY1AS.jpg'}, {'cast_id': 16, 'character': 'Sadie', 'credit_id': '5460d5adc3a368535800b995', 'gender': 0, 'id': 188623, 'name': 'Isabella Fink', 'order': 10, 'profile_path': 'None'}, {'cast_id': 17, 'character': 'Rita', 'credit_id': '5460d5b9c3a36841d3005289', 'gender': 0, 'id': 1218562, 'name': 'Michelyn Emelle', 'order': 11, 'profile_path': 'None'}, {'cast_id': 18, 'character': 'Kyle', 'credit_id': '5460d631c3a3680b5d003111', 'gender': 0, 'id': 1384175, 'name': 'Ryan Stever', 'order': 12, 'profile_path': 'None'}, {'cast_id': 19, 'character': 'Jimmy', 'credit_id': '5460d63fc3a368459f000004', 'gender': 0, 'id': 1384176, 'name': 'Garath Strachan', 'order': 13, 'profile_path': 'None'}]","[{'credit_id': '5460d6a8c3a3680b5d003123', 'department': 'Production', 'gender': 1, 'id': 1803, 'job': 'Casting', 'name': 'Mary V. Buck', 'profile_path': 'None'}, {'credit_id': '5460d684c3a368459f00000e', 'department': 'Sound', 'gender': 2, 'id': 19951, 'job': 'Original Music Composer', 'name': 'Jonathan Goldsmith', 'profile_path': 'None'}, {'credit_id': '52fe4b30c3a36847f81f6f21', 'department': 'Writing', 'gender': 0, 'id': 59634, 'job': 'Writer', 'name': 'Eric Williams', 'profile_path': 'None'}, {'credit_id': '5460d665c3a3686cbb006aae', 'department': 'Production', 'gender': 0, 'id': 59936, 'job': 'Executive Producer', 'name': 'Dan Lyon', 'profile_path': 'None'}, {'credit_id': '5460d6c70e0a26649e000582', 'department': 'Art', 'gender': 0, 'id': 64608, 'job': 'Production Design', 'name': 'Bob Sher', 'profile_path': 'None'}, {'credit_id': '5460d69d0e0a261fbd00bbe1', 'department': 'Editing', 'gender': 0, 'id': 71006, 'job': 'Editor', 'name': 'Ralph Brunjes', 'profile_path': 'None'}, {'credit_id': '52fe4b30c3a36847f81f6f1b', 'department': 'Directing', 'gender': 2, 'id': 90365, 'job': 'Director', 'name': 'Graeme Campbell', 'profile_path': 'None'}, {'credit_id': '5460d6b7c3a3686cbb006ab8', 'department': 'Production', 'gender': 0, 'id': 122611, 'job': 'Casting', 'name': 'Susan Edelman', 'profile_path': 'None'}, {'credit_id': '52fe4b30c3a36847f81f6f33', 'department': 'Production', 'gender': 0, 'id': 192050, 'job': 'Executive Producer', 'name': 'Rona Edwards', 'profile_path': 'None'}, {'credit_id': '5460d655c3a36865fb001454', 'department': 'Production', 'gender': 0, 'id': 946997, 'job': 'Producer', 'name': 'Terry Gould', 'profile_path': 'None'}, {'credit_id': '52fe4b30c3a36847f81f6f2d', 'department': 'Production', 'gender': 1, 'id': 948847, 'job': 'Executive Producer', 'name': 'Anne Carlucci', 'profile_path': 'None'}, {'credit_id': '52fe4b30c3a36847f81f6f27', 'department': 'Production', 'gender': 1, 'id': 987945, 'job': 'Executive Producer', 'name': 'Marian Brayton', 'profile_path': 'None'}, {'credit_id': '5460d690c3a36841d30052bd', 'department': 'Camera', 'gender': 0, 'id': 1330951, 'job': 'Director of Photography', 'name': 'Nikos Evdemon', 'profile_path': 'None'}, {'credit_id': '5460d6720e0a26490d001e0c', 'department': 'Production', 'gender': 0, 'id': 1384177, 'job': 'Executive Producer', 'name': 'Nick Yellen', 'profile_path': 'None'}]","[{'id': 4746, 'name': 'record producer'}, {'id': 158758, 'name': 'lip synching'}]",0.0,0.0
354924.0,The Dead Room,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","When a terrified family flees a desolate southern New Zealand farmhouse, two cynical scientists and a young psychic are sent to investigate their claims of a haunting. There they encounter a powerful spirit that will protect the house's secrets at all costs.",3.904904,2015-10-01,There is an intruder. It's you.,"[{'cast_id': 0, 'character': 'Liam Andrews', 'credit_id': '55d1d38cc3a3687757003d0e', 'gender': 0, 'id': 173451, 'name': 'Jed Brophy', 'order': 1, 'profile_path': '/fwW8QetiTgvGH9Dxj8sDtQUr2hB.jpg'}, {'cast_id': 1, 'character': 'Scott Cameron', 'credit_id': '55d1d3a09251412e5100903e', 'gender': 2, 'id': 218563, 'name': 'Jeffrey Thomas', 'order': 2, 'profile_path': '/vLO7WJKnAxDV6IBH8fBAmsTnmzI.jpg'}, {'cast_id': 2, 'character': 'Holly Matthews', 'credit_id': '55d1d3b2c3a3681bff00a45a', 'gender': 0, 'id': 1497698, 'name': 'Laura Petersen', 'order': 3, 'profile_path': 'None'}]","[{'credit_id': '55d1d3c292514131a500a058', 'department': 'Directing', 'gender': 0, 'id': 88823, 'job': 'Director', 'name': 'Jason Stutter', 'profile_path': 'None'}, {'credit_id': '55d1d3cac3a3686da4001b00', 'department': 'Writing', 'gender': 0, 'id': 88823, 'job': 'Writer', 'name': 'Jason Stutter', 'profile_path': 'None'}, {'credit_id': '55d1d3d69251412e51009046', 'department': 'Writing', 'gender': 0, 'id': 1483424, 'job': 'Writer', 'name': 'Kevin Stevens', 'profile_path': 'None'}]","[{'id': 2658, 'name': 'new zealand'}, {'id': 10224, 'name': 'haunting'}, {'id': 13127, 'name': 'farmhouse'}, {'id': 13153, 'name': 'spirit'}, {'id': 14742, 'name': 'psychic'}, {'id': 14760, 'name': 'scientist'}, {'id': 18035, 'name': 'family'}]",4.8,39.0
52854.0,Black Magic,"[{'id': 27, 'name': 'Horror'}]",A magician makes money by charging people to cast love spells on the objects of their affection. Complications arise when he decides that he wants a customer's bride for himself.,1.441442,1975-10-02,Those who did not believe in the voodoo curse never lived to tell!,"[{'cast_id': 8, 'character': 'Xu Nuo', 'credit_id': '52fe4846c3a36847f815f493', 'gender': 2, 'id': 69636, 'name': 'Ti Lung', 'order': 0, 'profile_path': '/9QWOifnem9XKwmWx2tFvqZFwP72.jpg'}, {'cast_id': 9, 'character': 'Liang Chia Chieh', 'credit_id': '52fe4846c3a36847f815f497', 'gender': 2, 'id': 70673, 'name': 'Lo Lieh', 'order': 1, 'profile_path': '/dtnWwYt8eptupEpraJEAsHwQYcV.jpg'}, {'cast_id': 11, 'character': 'Luo Yin', 'credit_id': '52fe4846c3a36847f815f4a1', 'gender': 0, 'id': 119439, 'name': 'Tanny Tien-Ni', 'order': 2, 'profile_path': '/A4BdNau5RvYIg1cnyeo3y7BWTCl.jpg'}, {'cast_id': 18, 'character': 'Wang Chu Ying', 'credit_id': '569bbafd9251410cc40034f0', 'gender': 1, 'id': 240169, 'name': 'Lily Li Li-Li', 'order': 3, 'profile_path': '/ZLqCeA0I8voQeAMTxBIIBoqA3q.jpg'}, {'cast_id': 19, 'character': 'Shan Chien Mi', 'credit_id': '569bbb079251410cca0034cc', 'gender': 2, 'id': 229302, 'name': 'Ku Feng', 'order': 4, 'profile_path': '/zSJwvWED9pT54YUBrQhL31UzeaC.jpg'}, {'cast_id': 20, 'character': 'Master Fu Yong', 'credit_id': '569bbb139251410cc6003572', 'gender': 2, 'id': 1095190, 'name': 'Ku Wen-Chung', 'order': 5, 'profile_path': '/pTIOk2Aji4tKb6wAKBAlort09Uy.jpg'}, {'cast_id': 21, 'character': 'Uncle Feng', 'credit_id': '569bbb449251410cd00036a8', 'gender': 2, 'id': 1180151, 'name': 'Lee Sau-Kei', 'order': 6, 'profile_path': 'None'}, {'cast_id': 22, 'character': 'Mr. Wang', 'credit_id': '569bbb4fc3a36872cb00380c', 'gender': 0, 'id': 94972, 'name': 'Elliot Ngok', 'order': 7, 'profile_path': '/cn4WSOQjxQVigWj4QPHiy561z3e.jpg'}, {'cast_id': 23, 'character': 'Ms. Wang', 'credit_id': '569bbb5cc3a36872b000393a', 'gender': 1, 'id': 240181, 'name': 'Chen Ping', 'order': 8, 'profile_path': '/dVYtdIGYsaUF65lJzS8uUiNl4Sd.jpg'}, {'cast_id': 24, 'character': 'Wei Te Chin', 'credit_id': '569bbb95c3a36872b0003947', 'gender': 2, 'id': 1178832, 'name': 'Lam Wai-Tiu', 'order': 9, 'profile_path': '/gqVoTwBhn3Gv786XIbqfaxOkLl.jpg'}, {'cast_id': 25, 'character': ""Nuo\\'s Colleague"", 'credit_id': '569bbba49251410ccd0037bf', 'gender': 0, 'id': 1163366, 'name': 'Lam Fung', 'order': 10, 'profile_path': '/4UzIMrfreyb7f8ky1lkgszJWiju.jpg'}, {'cast_id': 27, 'character': ""Nuo\\'s Colleague"", 'credit_id': '587574cc92514179e2000b22', 'gender': 2, 'id': 70674, 'name': 'Norman Chu', 'order': 11, 'profile_path': '/txvot9CrqOsVLtS2Z9io4GIe93D.jpg'}, {'cast_id': 30, 'character': ""Nuo\\'s Colleague"", 'credit_id': '58e3690bc3a36872ee01d830', 'gender': 2, 'id': 1140994, 'name': 'Ng Hong-Sang', 'order': 12, 'profile_path': '/b4DJP22hBXYSyfStrZMvnRBf5ar.jpg'}, {'cast_id': 29, 'character': ""Shan\\'s Patron #1"", 'credit_id': '58e368f2925141281001c408', 'gender': 0, 'id': 1574342, 'name': 'Helen Ko Ti-Hua', 'order': 13, 'profile_path': '/mZgYjj7AihJaM7Pl8hLLnZlnBnw.jpg'}, {'cast_id': 28, 'character': 'Cursed Mistress', 'credit_id': '58e368e3c3a3684aa400dee7', 'gender': 1, 'id': 551942, 'name': 'Dana', 'order': 14, 'profile_path': '/nortI9RDmnXYCTu87wWOlNLExhY.jpg'}, {'cast_id': 31, 'character': 'Bridesmaid', 'credit_id': '58e3691692514127f001daf0', 'gender': 0, 'id': 1580588, 'name': 'Ofelia Yau Wai', 'order': 15, 'profile_path': 'None'}, {'cast_id': 32, 'character': 'Coconut Seller', 'credit_id': '58e3692392514127e801dd48', 'gender': 0, 'id': 1148003, 'name': 'Mama Hung', 'order': 16, 'profile_path': '/8FxabD1QG6gFNvpbRHe70R9vtLo.jpg'}, {'cast_id': 35, 'character': 'Party guest/Doctor', 'credit_id': '59da70ddc3a368623e045fe1', 'gender': 0, 'id': 1152471, 'name': 'Chin Chun', 'order': 17, 'profile_path': 'None'}, {'cast_id': 36, 'character': 'Wedding guest', 'credit_id': '59dd270ec3a368622707667a', 'gender': 2, 'id': 1583011, 'name': 'Gam Tin-Chue', 'order': 18, 'profile_path': '/v9zMKXExLwZsLux84HwxydRHxYD.jpg'}]","[{'credit_id': '52fe4846c3a36847f815f4bf', 'department': 'Editing', 'gender': 2, 'id': 43913, 'job': 'Editor', 'name': 'Chiang Hsing-Lung', 'profile_path': '/4rJVpsyq1UA2JoMQDdvGSbvzxMh.jpg'}, {'credit_id': '52fe4846c3a36847f815f49d', 'department': 'Writing', 'gender': 2, 'id': 70675, 'job': 'Writer', 'name': 'Ni Kuang', 'profile_path': '/41TVqxyNekPr2HQR4IhUuIXhPzZ.jpg'}, {'credit_id': '593cb6c29251416945000fb4', 'department': 'Sound', 'gender': 2, 'id': 70677, 'job': 'Original Music Composer', 'name': 'Chen Yung-yu', 'profile_path': 'None'}, {'credit_id': '52fe4846c3a36847f815f4a7', 'department': 'Production', 'gender': 2, 'id': 96550, 'job': 'Producer', 'name': 'Runme Shaw', 'profile_path': '/25r5CsgxV4UTASR5yyXo5qaWDPI.jpg'}, {'credit_id': '52fe4846c3a36847f815f48f', 'department': 'Directing', 'gender': 2, 'id': 1042634, 'job': 'Director', 'name': 'Ho Meng-Hua', 'profile_path': '/jLkA0nvyuSwdRrLGJPnyLXWpX4D.jpg'}, {'credit_id': '52fe4846c3a36847f815f4ad', 'department': 'Production', 'gender': 0, 'id': 1137488, 'job': 'Executive Producer', 'name': 'Li-chu Chang', 'profile_path': 'None'}, {'credit_id': '584a3b36c3a368141f01b33d', 'department': 'Art', 'gender': 2, 'id': 1427703, 'job': 'Art Direction', 'name': 'Chan King-Sam', 'profile_path': 'None'}, {'credit_id': '597fccc1925141492e001e2b', 'department': 'Camera', 'gender': 0, 'id': 1427704, 'job': 'Director of Photography', 'name': 'Cho Wai-Kei', 'profile_path': 'None'}]","[{'id': 4252, 'name': 'black magic'}, {'id': 10842, 'name': 'good vs evil'}, {'id': 228779, 'name': 'breast milk'}]",5.7,8.0
