id,title,genres,overview,popularity,release_date,tagline,cast,crew,keywords,vote_average,vote_count,poster_path,imdb_id
58518.0,La vita facile,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,1.117175,2011-03-04,,"[{'cast_id': 1001, 'character': 'Mario', 'credit_id': '52fe4966c3a36847f819821b', 'gender': 2, 'id': 65571, 'name': 'Stefano Accorsi', 'order': 0, 'profile_path': '/2XHLTLHIqnFxLEigvIjaf9IxVDf.jpg'}, {'cast_id': 1002, 'character': 'Luca', 'credit_id': '52fe4966c3a36847f819821f', 'gender': 2, 'id': 17839, 'name': 'Pierfrancesco Favino', 'order': 1, 'profile_path': '/wP9NUC8bDcCsWbC9CidnIbAM7cD.jpg'}, {'cast_id': 1003, 'character': 'Ginevra', 'credit_id': '52fe4966c3a36847f8198223', 'gender': 1, 'id': 53422, 'name': 'Vittoria Puccini', 'order': 2, 'profile_path': '/e6nKz03zF7geolRWSgO2ev7MnEB.jpg'}, {'cast_id': 1004, 'character': 'Sergio', 'credit_id': '52fe4966c3a36847f8198227', 'gender': 2, 'id': 15918, 'name': 'Ivano Marescotti', 'order': 3, 'profile_path': '/8rpl4Sj43nlqn2WxN1xo0ZaRqx.jpg'}]","[{'credit_id': '52fe4966c3a36847f8198217', 'department': 'Directing', 'gender': 0, 'id': 227913, 'job': 'Director', 'name': 'Lucio Pellegrini', 'profile_path': 'None'}]",[],6.1,21.0,/jWlC2Sw1008rJkOGAe2gLKxQhSq.jpg,tt1669625
22182.0,Lezioni di cioccolato,"[{'id': 35, 'name': 'Comedy'}]",No overview found.,2.064569,2007-11-23,,"[{'cast_id': 3, 'character': 'Mattia', 'credit_id': '52fe4438c3a368484e016581', 'gender': 2, 'id': 88469, 'name': 'Luca Argentero', 'order': 0, 'profile_path': '/m0vXuiMCBxSmDOfYuM1oFGI4qrv.jpg'}, {'cast_id': 4, 'character': 'Luigi', 'credit_id': '52fe4438c3a368484e016585', 'gender': 2, 'id': 88470, 'name': 'Francesco Pannofino', 'order': 1, 'profile_path': '/hEsNihP2KTO1H26WNn12k7XRvSq.jpg'}, {'cast_id': 5, 'character': 'Kamal', 'credit_id': '52fe4438c3a368484e016589', 'gender': 2, 'id': 27175, 'name': 'Hassani Shapi', 'order': 2, 'profile_path': '/tCvlauMnlxLektrbg4HXKpw1NtD.jpg'}, {'cast_id': 6, 'character': 'Corrado', 'credit_id': '52fe4438c3a368484e01658d', 'gender': 0, 'id': 88471, 'name': 'Josefia Forlì', 'order': 3, 'profile_path': '/uS4a3epqXVtjTUGRR37zG0yOQFS.jpg'}, {'cast_id': 7, 'character': 'Milo', 'credit_id': '52fe4438c3a368484e016591', 'gender': 0, 'id': 88472, 'name': 'Matteo Oleotto', 'order': 4, 'profile_path': '/9RNFyjwDsWqhyIGc6HXC1GLgyP7.jpg'}, {'cast_id': 8, 'character': 'Letizia', 'credit_id': '52fe4438c3a368484e016595', 'gender': 1, 'id': 88473, 'name': 'Monica Scattini', 'order': 5, 'profile_path': '/v4hBV51PdiPvMSpb5iDflwElW1X.jpg'}, {'cast_id': 9, 'character': 'Maestro', 'credit_id': '52fe4438c3a368484e016599', 'gender': 2, 'id': 88474, 'name': 'Neri Marcorè', 'order': 6, 'profile_path': '/cnJl4gQ0GTSUnQOsTNqhaRKbUYI.jpg'}, {'cast_id': 10, 'character': 'Cecilia', 'credit_id': '52fe4438c3a368484e01659d', 'gender': 1, 'id': 44649, 'name': 'Violante Placido', 'order': 7, 'profile_path': '/371gOs0Tdd8mUFet7PwzCP0s47I.jpg'}, {'cast_id': 11, 'character': 'Osvaldo', 'credit_id': '59ca73d8925141240a00c73f', 'gender': 0, 'id': 128752, 'name': 'Vito', 'order': 8, 'profile_path': '/mAFv5FzxoYGBjaoSp8R4nZ6MldP.jpg'}, {'cast_id': 12, 'character': 'Presentatore', 'credit_id': '59ca746d92514123c100d566', 'gender': 0, 'id': 149349, 'name': 'Rolando Ravello', 'order': 9, 'profile_path': '/kEuBwHprH6zc7gMcbG8eJlt9gHj.jpg'}, {'cast_id': 13, 'character': 'Giancarlo Ugolini', 'credit_id': '59ca74a2c3a368039300c78b', 'gender': 2, 'id': 15918, 'name': 'Ivano Marescotti', 'order': 10, 'profile_path': '/8rpl4Sj43nlqn2WxN1xo0ZaRqx.jpg'}, {'cast_id': 14, 'character': 'Shamira', 'credit_id': '59ca74b1c3a36803a400d1c3', 'gender': 0, 'id': 1895080, 'name': 'Salami Bahija', 'order': 11, 'profile_path': 'None'}, {'cast_id': 15, 'character': 'Sindaco', 'credit_id': '59ca7500925141240100c89b', 'gender': 0, 'id': 1495202, 'name': 'Federico Fazioli', 'order': 12, 'profile_path': '/cwS4old6yMnjzJYipNVbSgvGoLc.jpg'}, {'cast_id': 17, 'character': 'Clara', 'credit_id': '59ca7531c3a368031f00d256', 'gender': 1, 'id': 128408, 'name': 'Regina Orioli', 'order': 13, 'profile_path': '/oge9i5BHWxndvxC2er0qePBHC4b.jpg'}, {'cast_id': 18, 'character': 'Ragazza castana', 'credit_id': '59ca7557c3a36803a400d237', 'gender': 0, 'id': 238656, 'name': 'Giulia Ruffinelli', 'order': 14, 'profile_path': '/yLvtBl2u3HegmEu5QcQTfnOGgSg.jpg'}, {'cast_id': 19, 'character': 'Padre milo', 'credit_id': '59ca7563c3a36803a400d23e', 'gender': 0, 'id': 1875873, 'name': 'Giovanni Trevisanello', 'order': 15, 'profile_path': 'None'}, {'cast_id': 16, 'character': '', 'credit_id': '59ca7525c3a36803c700bbd2', 'gender': 0, 'id': 1196840, 'name': 'Danilo Nigrelli', 'order': 16, 'profile_path': '/mQEJArxQ67XJLrtYB5RKkgs4ADD.jpg'}]","[{'credit_id': '52fe4438c3a368484e016577', 'department': 'Directing', 'gender': 0, 'id': 88467, 'job': 'Director', 'name': 'Claudio Cupellini', 'profile_path': 'None'}, {'credit_id': '52fe4438c3a368484e01657d', 'department': 'Writing', 'gender': 0, 'id': 88468, 'job': 'Writer', 'name': 'Fabio Bonifacci', 'profile_path': 'None'}]",[],5.8,42.0,/3vk0yeYINqh8smVfAqJ2PdiyscJ.jpg,tt1065305
56844.0,The White Space,[],"An unexpected pregnancy and premature birth become a burden that Maria is unprepared for. Lacking control over events for the first time in her life, she retreats into an emotional space where she is alone, until the day arrives when she must learn to live again for the sake of her vulnerable child.",0.776056,2009-09-08,,"[{'cast_id': 1001, 'character': 'Maria', 'credit_id': '52fe4916c3a36847f81886e5', 'gender': 1, 'id': 67323, 'name': 'Margherita Buy', 'order': 0, 'profile_path': '/9VUCtI9WBHeGKkuRlOAeAHof5ya.jpg'}, {'cast_id': 1002, 'character': '', 'credit_id': '52fe4916c3a36847f81886e9', 'gender': 2, 'id': 35103, 'name': 'Gaetano Bruno', 'order': 1, 'profile_path': '/2mZJtu1TXqnUozLERvgdcE8AAcq.jpg'}, {'cast_id': 1003, 'character': '', 'credit_id': '52fe4916c3a36847f81886ed', 'gender': 0, 'id': 556729, 'name': 'Giovanni Ludeno', 'order': 2, 'profile_path': 'None'}, {'cast_id': 1004, 'character': '', 'credit_id': '52fe4916c3a36847f81886f1', 'gender': 1, 'id': 128220, 'name': 'Antonia Truppo', 'order': 3, 'profile_path': '/6rD2NVJsCAeVwOfrx8hVijAD40Q.jpg'}, {'cast_id': 1005, 'character': '', 'credit_id': '52fe4916c3a36847f81886f5', 'gender': 2, 'id': 80589, 'name': 'Guido Caprino', 'order': 4, 'profile_path': '/3QKJgE1VBrm3Ki08ydFpzs18NMb.jpg'}, {'cast_id': 1006, 'character': '', 'credit_id': '52fe4916c3a36847f81886f9', 'gender': 2, 'id': 72785, 'name': 'Salvatore Cantalupo', 'order': 5, 'profile_path': '/lcYF2lNmqxIYNa6ZTFaXODLrid3.jpg'}]","[{'credit_id': '52fe4916c3a36847f81886e1', 'department': 'Directing', 'gender': 1, 'id': 225103, 'job': 'Director', 'name': 'Francesca Comencini', 'profile_path': 'None'}]","[{'id': 187056, 'name': 'woman director'}]",5.6,8.0,/2YdHjRUo0gT2xrDaVT5mTwDma34.jpg,tt1371700
56014.0,Men Vs Women,"[{'id': 35, 'name': 'Comedy'}]","Maschi contro Femmine è una commedia che ruota intorno al tema del conflitto tra uomini e donne. Le scene delle quattro trame principali si avvicendano di continuo, toccandosi in più punti e creando intersezioni serrate tra le storie. Walter (Fabio De Luigi) e Monica (Lucia Ocone) sono una giovane coppia alle prese con il primo figlio. Come molti nella loro situazione, hanno completamente sospeso le loro interazioni sessuali. Gli amici di Walter lo incoraggiano a sfogare gli istinti con un’avventura disimpegnata, ma Walter è un marito etico e ligio e dice di non volerne sapere. Purtroppo il suo lavoro non lo incoraggia alla fedeltà: è allenatore di una squadra di pallavolo femminile di serie A ed è quotidianamente messo alla prova da un tripudio di belle ragazze.",5.146043,2010-10-27,,"[{'cast_id': 12, 'character': 'Walter', 'credit_id': '52fe48eac3a36847f81804c5', 'gender': 2, 'id': 78535, 'name': 'Fabio De Luigi', 'order': 0, 'profile_path': '/xM0gH4TXyhBwItOQsnqiOUzyhZG.jpg'}, {'cast_id': 13, 'character': 'Chiara', 'credit_id': '52fe48eac3a36847f81804c9', 'gender': 1, 'id': 133214, 'name': 'Paola Cortellesi', 'order': 1, 'profile_path': '/nTCZ4gHQ6CIujADUL3imcVCPLiM.jpg'}, {'cast_id': 19, 'character': 'Diego', 'credit_id': '52fe48eac3a36847f81804e1', 'gender': 2, 'id': 24288, 'name': 'Alessandro Preziosi', 'order': 2, 'profile_path': '/xT9B6pIBFZi7RKyZGKbFdI3NGbA.jpg'}, {'cast_id': 15, 'character': 'Eva', 'credit_id': '52fe48eac3a36847f81804d1', 'gender': 1, 'id': 91743, 'name': 'Giorgia Wurth', 'order': 3, 'profile_path': '/tuArgVXNrVb24nF0HWgNPW3aeZx.jpg'}, {'cast_id': 25, 'character': 'Monica', 'credit_id': '52fe48eac3a36847f81804f9', 'gender': 0, 'id': 223776, 'name': 'Lucia Ocone', 'order': 4, 'profile_path': '/u9swBBmTy70ihqUmgOnrCsVvWIH.jpg'}, {'cast_id': 17, 'character': 'Nicoletta', 'credit_id': '52fe48eac3a36847f81804d9', 'gender': 0, 'id': 73866, 'name': 'Carla Signoris', 'order': 5, 'profile_path': '/eBzU0jMwz4eX6314ydGRhzTyem5.jpg'}, {'cast_id': 11, 'character': 'Andrea', 'credit_id': '52fe48eac3a36847f81804c1', 'gender': 0, 'id': 125701, 'name': 'Nicolas Vaporidis', 'order': 6, 'profile_path': '/uispqoAbHNvyzW7lKmXaksqH0aP.jpg'}, {'cast_id': 14, 'character': 'Francesca', 'credit_id': '52fe48eac3a36847f81804cd', 'gender': 1, 'id': 131657, 'name': 'Sarah Felberbaum', 'order': 7, 'profile_path': '/q9qBJ83sOwA7PMqKrIokCmnWPnc.jpg'}, {'cast_id': 16, 'character': 'Marta', 'credit_id': '52fe48eac3a36847f81804d5', 'gender': 1, 'id': 223621, 'name': 'Chiara Francini', 'order': 8, 'profile_path': '/qRZ7KZ3tGVxtP6nihfv7MaoDrGE.jpg'}, {'cast_id': 18, 'character': 'Ivan', 'credit_id': '52fe48eac3a36847f81804dd', 'gender': 0, 'id': 223619, 'name': 'Paolo Ruffini', 'order': 9, 'profile_path': '/xwDDR7DMP63W6hF9LK4sGVF86Sq.jpg'}, {'cast_id': 23, 'character': 'Vittorio', 'credit_id': '52fe48eac3a36847f81804f1', 'gender': 2, 'id': 88470, 'name': 'Francesco Pannofino', 'order': 10, 'profile_path': '/hEsNihP2KTO1H26WNn12k7XRvSq.jpg'}, {'cast_id': 26, 'character': 'Anna', 'credit_id': '52fe48eac3a36847f81804fd', 'gender': 1, 'id': 78674, 'name': 'Luciana Littizzetto', 'order': 11, 'profile_path': '/taQribEegZ7h6QIdWufdCdvDZWq.jpg'}, {'cast_id': 20, 'character': 'Marcello', 'credit_id': '52fe48eac3a36847f81804e5', 'gender': 2, 'id': 55914, 'name': 'Claudio Bisio', 'order': 12, 'profile_path': '/8HT4BvXeNiHMoPmRQdjqDtgEIa9.jpg'}, {'cast_id': 21, 'character': 'Piero', 'credit_id': '52fe48eac3a36847f81804e9', 'gender': 2, 'id': 76338, 'name': 'Emilio Solfrizzi', 'order': 13, 'profile_path': '/ewrIVqnZ3iWXHNtMn3uHl7IxzQf.jpg'}, {'cast_id': 22, 'character': 'Paola', 'credit_id': '52fe48eac3a36847f81804ed', 'gender': 1, 'id': 78532, 'name': 'Nancy Brilli', 'order': 14, 'profile_path': '/7mQgQwo1BZUQRgPgjx8CF1pICvP.jpg'}, {'cast_id': 24, 'character': 'Renato', 'credit_id': '52fe48eac3a36847f81804f5', 'gender': 2, 'id': 106350, 'name': 'Giuseppe Cederna', 'order': 15, 'profile_path': '/aSwa9dzV46RDq616678mTiNxSVs.jpg'}, {'cast_id': 27, 'character': 'Marco', 'credit_id': '59bd932d925141356101992d', 'gender': 0, 'id': 90325, 'name': 'Luca Calvani', 'order': 16, 'profile_path': '/Aq9mc0x3orFxmBT9cXpbUUtihUW.jpg'}, {'cast_id': 28, 'character': 'Capitano Bell', 'credit_id': '59bd9338c3a3681bae0174b0', 'gender': 0, 'id': 1093379, 'name': 'Daniel McVicar', 'order': 17, 'profile_path': '/AoykcLK6G7oFD7oWp6ZJn1s2pZP.jpg'}, {'cast_id': 29, 'character': 'Svetlana', 'credit_id': '59bd9343c3a3681bc0018c5e', 'gender': 0, 'id': 585365, 'name': 'Isabelle Adriani', 'order': 18, 'profile_path': '/kYnUgRoFCNZ1voOnuv5PDXR6TFZ.jpg'}, {'cast_id': 30, 'character': 'Ramona Gomez', 'credit_id': '59bd934f92514135250182ea', 'gender': 0, 'id': 1889242, 'name': 'Laura Barriales', 'order': 19, 'profile_path': '/hE4fsjgYYuHH8tPotbiijL4u2xb.jpg'}, {'cast_id': 31, 'character': 'Tatiana, assistente di Marcello', 'credit_id': '59bd935bc3a3681bc0018c81', 'gender': 0, 'id': 1889243, 'name': 'Metis Di Meo', 'order': 20, 'profile_path': '/7QUCXnbcsKeyZJFgU81Sm8V65Tu.jpg'}, {'cast_id': 32, 'character': 'Lisa', 'credit_id': '59bd9366925141353d01847e', 'gender': 1, 'id': 1511147, 'name': 'Marta Zoffoli', 'order': 21, 'profile_path': '/58XqzFll2pUIES9JViw4o0K1Xt2.jpg'}, {'cast_id': 33, 'character': 'se stessa', 'credit_id': '59bd9374c3a3681b15017f6d', 'gender': 0, 'id': 1889244, 'name': 'Maurizia Cacciatori', 'order': 22, 'profile_path': '/bcTqo5TcMKjeNzpKOqm8oUccd2W.jpg'}, {'cast_id': 34, 'character': 'se stessa', 'credit_id': '59bd9384925141353d0184a0', 'gender': 0, 'id': 1252739, 'name': 'Francesca Piccinini', 'order': 23, 'profile_path': '/44eVgupzUdnq2VdKSu7XOfr4k4F.jpg'}, {'cast_id': 35, 'character': 'se stessa', 'credit_id': '59bd9390c3a3681bc0018cbb', 'gender': 0, 'id': 1889246, 'name': 'Cristina Barcellini', 'order': 24, 'profile_path': '/6lQRW3mb7LGkAUo1L1sp6yswphG.jpg'}, {'cast_id': 36, 'character': 'se stessa', 'credit_id': '59bd939dc3a3681b86019c2c', 'gender': 0, 'id': 1889247, 'name': 'Letizia Camera', 'order': 25, 'profile_path': '/lQHcSYAyW39paV45n5tehWRASqx.jpg'}, {'cast_id': 37, 'character': 'Roberto', 'credit_id': '59bd93e0c3a3681bd4018b0e', 'gender': 0, 'id': 66815, 'name': 'Armando De Razza', 'order': 26, 'profile_path': '/7AAvy6mYp1ykc2yvXo1XyBGReah.jpg'}, {'cast_id': 38, 'character': 'Fulvio', 'credit_id': '59bd93e8c3a3681bc0018d3b', 'gender': 0, 'id': 1874309, 'name': 'Brando Taccini', 'order': 27, 'profile_path': '/tBVlLIlv1a1JxgPGoJcDlxo34G9.jpg'}, {'cast_id': 39, 'character': 'Diana', 'credit_id': '59bd94019251413506019558', 'gender': 1, 'id': 231995, 'name': 'Serena Autieri', 'order': 28, 'profile_path': '/pXjscNjIutgbpH3GyCGM87iwarV.jpg'}, {'cast_id': 40, 'character': 'Cacciatore di Frodo', 'credit_id': '59bd9495925141354a018df6', 'gender': 0, 'id': 1455281, 'name': 'Taiyo Yamanouchi', 'order': 29, 'profile_path': '/raXZ5TsJZdwK9J5NavJZbVJUVzq.jpg'}]","[{'credit_id': '52fe48eac3a36847f81804bd', 'department': 'Directing', 'gender': 2, 'id': 78530, 'job': 'Director', 'name': 'Fausto Brizzi', 'profile_path': '/sbE9gXL46nTZDBPWEZo9DnuzB5J.jpg'}, {'credit_id': '59bd973ec3a3681b1501844c', 'department': 'Writing', 'gender': 2, 'id': 78530, 'job': 'Screenplay', 'name': 'Fausto Brizzi', 'profile_path': '/sbE9gXL46nTZDBPWEZo9DnuzB5J.jpg'}, {'credit_id': '59bd9757925141354a01912d', 'department': 'Writing', 'gender': 0, 'id': 229269, 'job': 'Screenplay', 'name': 'Marco Martani', 'profile_path': 'None'}, {'credit_id': '59bd9761c3a3681bd4018f67', 'department': 'Writing', 'gender': 2, 'id': 229571, 'job': 'Screenplay', 'name': 'Massimiliano Bruno', 'profile_path': '/ajy4lamv00EuntzTNS9PTwpNY1C.jpg'}, {'credit_id': '59bd97769251413506019970', 'department': 'Writing', 'gender': 0, 'id': 1039435, 'job': 'Screenplay', 'name': 'Valeria Di Napoli', 'profile_path': 'None'}]",[],5.5,149.0,/2VnmMouiWJ4MrQ2EjGP2yyThubJ.jpg,tt1680099
59570.0,Escort in love,"[{'id': 35, 'name': 'Comedy'}]","35 year old Alice has a husband and a son. Her life seems a beautiful dream, but it soon turns out to be a nightmare. Her husband  dies in a car accident and her lawyer tells her that she is on her uppers. The only way she finds to earn money in short time is to do the oldest job in history.",4.832601,2011-03-18,35 year old Alice has a husband and a son.,"[{'cast_id': 1001, 'character': 'Alice', 'credit_id': '52fe4996c3a36847f81a1fd5', 'gender': 1, 'id': 133214, 'name': 'Paola Cortellesi', 'order': 0, 'profile_path': '/nTCZ4gHQ6CIujADUL3imcVCPLiM.jpg'}, {'cast_id': 1002, 'character': 'Giulio', 'credit_id': '52fe4996c3a36847f81a1fd9', 'gender': 2, 'id': 5412, 'name': 'Raoul Bova', 'order': 1, 'profile_path': '/xATFToaMtpCanS5Dxv4W8N6vxd3.jpg'}, {'cast_id': 1003, 'character': 'Lionello', 'credit_id': '52fe4996c3a36847f81a1fdd', 'gender': 0, 'id': 120135, 'name': 'Rocco Papaleo', 'order': 2, 'profile_path': '/k7hld7IR36VlwSulPPYUfJyLWqi.jpg'}, {'cast_id': 1005, 'character': 'Biagio', 'credit_id': '52fe4996c3a36847f81a1fe5', 'gender': 2, 'id': 229573, 'name': 'Valerio Aprea', 'order': 3, 'profile_path': '/l9H5OB3rgPLyaYsw2Lra0Q60Yeb.jpg'}, {'cast_id': 1021, 'character': 'Eva (Fabiana)', 'credit_id': '52fe4996c3a36847f81a2035', 'gender': 1, 'id': 586953, 'name': 'Anna Foglietta', 'order': 4, 'profile_path': '/cAsd6OHxRvUtyQ8tq38gkjc5gSM.jpg'}, {'cast_id': 1022, 'character': 'Sofia', 'credit_id': '56289db19251414cdb00126b', 'gender': 0, 'id': 78713, 'name': 'Caterina Guzzanti', 'order': 5, 'profile_path': '/o5K8H0dcDbQOoqIA8SBZv5rZ3qx.jpg'}, {'cast_id': 1029, 'character': 'Francesco Graziani', 'credit_id': '59d7298392514125050080a3', 'gender': 2, 'id': 229571, 'name': 'Massimiliano Bruno', 'order': 7, 'profile_path': '/ajy4lamv00EuntzTNS9PTwpNY1C.jpg'}, {'cast_id': 1030, 'character': 'Filippo', 'credit_id': '59d72997c3a368624d0082b0', 'gender': 0, 'id': 1567796, 'name': 'Giovanni Bruno', 'order': 8, 'profile_path': 'None'}, {'cast_id': 1026, 'character': 'Aziz', 'credit_id': '56289ed29251414cd8001245', 'gender': 2, 'id': 27175, 'name': 'Hassani Shapi', 'order': 9, 'profile_path': '/tCvlauMnlxLektrbg4HXKpw1NtD.jpg'}, {'cast_id': 1031, 'character': 'Uomo Al bar', 'credit_id': '59d729b9925141251f0086cd', 'gender': 2, 'id': 1047948, 'name': 'Edoardo Leo', 'order': 10, 'profile_path': '/coKBvQI0zhAHz0DwiLEmgpaCvn4.jpg'}, {'cast_id': 1032, 'character': 'amica di Alice', 'credit_id': '59d729c7925141251f0086dc', 'gender': 1, 'id': 129304, 'name': 'Michela Andreozzi', 'order': 11, 'profile_path': '/bMXWsV4kHvplSCnJhaAGDso0CE.jpg'}, {'cast_id': 1004, 'character': 'Enzo', 'credit_id': '52fe4996c3a36847f81a1fe1', 'gender': 0, 'id': 229572, 'name': 'Lillo Petrolo', 'order': 12, 'profile_path': '/4gFGq5nrWDguz3aj9f5zaSodGEb.jpg'}, {'cast_id': 1006, 'character': 'Tiziana', 'credit_id': '52fe4996c3a36847f81a1fe9', 'gender': 0, 'id': 223776, 'name': 'Lucia Ocone', 'order': 13, 'profile_path': '/u9swBBmTy70ihqUmgOnrCsVvWIH.jpg'}, {'cast_id': 1033, 'character': 'Pietro', 'credit_id': '59d729ffc3a36861ec008542', 'gender': 0, 'id': 227359, 'name': 'Dario Cassini', 'order': 14, 'profile_path': '/vNQ4DZ1zTbmtBgAjmJ2HOXTDKA5.jpg'}, {'cast_id': 1028, 'character': 'Abeba', 'credit_id': '56289eeec3a368487d001369', 'gender': 0, 'id': 137755, 'name': 'Awa Ly', 'order': 15, 'profile_path': '/2slkraFUEhEh5pMVEs84uXJ3nvX.jpg'}, {'cast_id': 1034, 'character': 'Marcelo', 'credit_id': '59d72a3ac3a368624d00836a', 'gender': 0, 'id': 1900841, 'name': 'Raul Bolanos', 'order': 16, 'profile_path': '/lL3NWzVKp72dXHz4AOnNiJwRr5A.jpg'}, {'cast_id': 1035, 'character': 'Bonetti', 'credit_id': '59d72a46c3a3686227007f2b', 'gender': 0, 'id': 1862856, 'name': 'Maurizio Lops', 'order': 17, 'profile_path': '/oGhR2PftgFFMhnqXlVzdyfmBbjN.jpg'}, {'cast_id': 1036, 'character': 'giornalista Amore mio grandissimo', 'credit_id': '59d72a5492514125140087c2', 'gender': 0, 'id': 122024, 'name': 'Riccardo Rossi', 'order': 18, 'profile_path': '/vhF8mwzvHbCaVOWpkPYxU0UIsYP.jpg'}, {'cast_id': 1037, 'character': 'Bompadre', 'credit_id': '59d72a6cc3a36862000088b1', 'gender': 0, 'id': 9241, 'name': 'Pietro De Silva', 'order': 19, 'profile_path': '/lmndioiEYOcA751pcWutmyNAbPH.jpg'}, {'cast_id': 1027, 'character': 'Denis', 'credit_id': '56289ee09251414cd500119a', 'gender': 2, 'id': 1525525, 'name': 'Massimiliano Delgado', 'order': 20, 'profile_path': '/AjdsyXGGbgdQ6uAan6vvyGEmLW0.jpg'}, {'cast_id': 1024, 'character': 'se stesso', 'credit_id': '56289eb4c3a368488f001247', 'gender': 0, 'id': 1525524, 'name': 'Fausto Leali', 'order': 21, 'profile_path': '/pCVurP0dgRYVpRsLf6Q9gVaDutk.jpg'}, {'cast_id': 1038, 'character': 'voce narrante, cliente di Eva', 'credit_id': '59d72ac6c3a368623e00858a', 'gender': 2, 'id': 56843, 'name': 'Valerio Mastandrea', 'order': 22, 'profile_path': '/tE7JkSuyv2N8vtEN0YypsCAxW9B.jpg'}, {'cast_id': 1039, 'character': 'cliente biondo', 'credit_id': '59d72ad792514124c50087d7', 'gender': 0, 'id': 238057, 'name': 'Massimiliano Vado', 'order': 23, 'profile_path': '/txsW5buxvVl1giNk5dhSi7ZVS82.jpg'}, {'cast_id': 1040, 'character': 'Poeta', 'credit_id': '59d72ae5c3a3686227007fbf', 'gender': 2, 'id': 76344, 'name': 'Remo Remotti', 'order': 24, 'profile_path': '/bgwfpjciPdYcCsTLwYc0X2m20ne.jpg'}, {'cast_id': 1041, 'character': 'Clown', 'credit_id': '59d72af4925141250500820a', 'gender': 0, 'id': 1024806, 'name': 'Stefano Fresi', 'order': 25, 'profile_path': '/8dPJQtvtPTi1eBgLUgo0hsJSet3.jpg'}]","[{'credit_id': '52fe4996c3a36847f81a1fd1', 'department': 'Directing', 'gender': 2, 'id': 229571, 'job': 'Director', 'name': 'Massimiliano Bruno', 'profile_path': '/ajy4lamv00EuntzTNS9PTwpNY1C.jpg'}, {'credit_id': '52fe4996c3a36847f81a1fef', 'department': 'Writing', 'gender': 2, 'id': 78530, 'job': 'Story', 'name': 'Fausto Brizzi', 'profile_path': '/sbE9gXL46nTZDBPWEZo9DnuzB5J.jpg'}, {'credit_id': '52fe4996c3a36847f81a1ff5', 'department': 'Writing', 'gender': 2, 'id': 229571, 'job': 'Screenplay', 'name': 'Massimiliano Bruno', 'profile_path': '/ajy4lamv00EuntzTNS9PTwpNY1C.jpg'}, {'credit_id': '52fe4996c3a36847f81a1ffb', 'department': 'Writing', 'gender': 0, 'id': 575792, 'job': 'Screenplay', 'name': 'Edoardo Falcone', 'profile_path': 'None'}, {'credit_id': '52fe4996c3a36847f81a2001', 'department': 'Editing', 'gender': 0, 'id': 575794, 'job': 'Editor', 'name': 'Luciana Pandolfelli', 'profile_path': 'None'}, {'credit_id': '52fe4996c3a36847f81a2007', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 575795, 'job': 'Costume Design', 'name': 'Alberto Moretti', 'profile_path': 'None'}, {'credit_id': '52fe4996c3a36847f81a200d', 'department': 'Sound', 'gender': 0, 'id': 575796, 'job': 'Sound Editor', 'name': 'Dino Raini', 'profile_path': 'None'}, {'credit_id': '52fe4996c3a36847f81a2013', 'department': 'Sound', 'gender': 0, 'id': 24286, 'job': 'Music', 'name': 'Giuliano Taviani', 'profile_path': 'None'}, {'credit_id': '52fe4996c3a36847f81a2019', 'department': 'Sound', 'gender': 2, 'id': 479923, 'job': 'Music', 'name': 'Carmelo Travia', 'profile_path': 'None'}, {'credit_id': '52fe4996c3a36847f81a201f', 'department': 'Production', 'gender': 0, 'id': 50629, 'job': 'Producer', 'name': 'Fulvio Lucisano', 'profile_path': '/kxFUBbxjFtBSBfYSAfJz0oADrrk.jpg'}, {'credit_id': '52fe4996c3a36847f81a2025', 'department': 'Production', 'gender': 0, 'id': 575797, 'job': 'Producer', 'name': 'Federica Lucisano', 'profile_path': 'None'}, {'credit_id': '52fe4996c3a36847f81a202b', 'department': 'Art', 'gender': 1, 'id': 478882, 'job': 'Production Design', 'name': 'Sonia Peng', 'profile_path': 'None'}, {'credit_id': '52fe4996c3a36847f81a2031', 'department': 'Camera', 'gender': 0, 'id': 70237, 'job': 'Director of Photography', 'name': 'Roberto Forza', 'profile_path': 'None'}]",[],6.0,107.0,/ieB5A15jQtCOEo1goc73jl27Oxz.jpg,tt1866205
